name,peliaikaAlle30min,peliaika31to60min,peliaika1hto2h,peliaikayli2h
"Too Many Cinderellas",1,0,0,0
"Wing Leader: Victories 1940-1942",0,0,1,0
"Ars Alchimia",0,0,1,0
"Robin",1,0,0,0
"Onitama",1,0,0,0
"ZhanGuo",0,0,1,0
"King of New York",0,1,0,0
"Simurgh",0,0,1,0
"Versailles",0,0,1,0
"BANG!: The Walking Dead",1,0,0,0
"Dungeon Bazar",0,1,0,0
"Thunderbirds",0,1,0,0
"Far Space Foundry",0,0,1,0
"Fidelitas",1,0,0,0
"Cartoon Network Fluxx",1,0,0,0
"Lanterns: The Harvest Festival",1,0,0,0
"Stuff and Nonsense",0,1,0,0
"Dungeons & Dragons Dice Masters: Battle for Faerûn",1,0,0,0
"Plus Ultra: The Court of the Emperor Charles V",0,0,1,0
"DC Comics Deck-Building Game: Rivals – Batman vs The Joker",1,0,0,0
"Star Wars: Empire vs. Rebellion",0,1,0,0
"Homeland: The Game",0,0,1,0
"Dragon Run",1,0,0,0
"The Builders: Antiquity",1,0,0,0
"Paradox",0,0,1,0
"LIE",1,0,0,0
"Red7",1,0,0,0
"Catan: Ancient Egypt",0,0,1,0
"Jäger und Späher",0,1,0,0
"7 Steps",1,0,0,0
"Timeline: American History",1,0,0,0
"Timeline: Americana",1,0,0,0
"[redacted]",0,1,0,0
"Stockpile",0,1,0,0
"Omertà, el poder de la mafia",0,0,1,0
"Lift Off! Get me off this Planet!",0,1,0,0
"Rise of Cthulhu",1,0,0,0
"New Salem",0,1,0,0
"King's Gold",1,0,0,0
"Wakanda",1,0,0,0
"Zombicide Season 3: Rue Morgue",0,0,0,1
"Dead Drop",1,0,0,0
"Pandemic Legacy: Season 1",0,1,0,0
"Chosn",1,0,0,0
"Johari",0,0,1,0
"Alchemists",0,0,1,0
"Hexemonia",0,1,0,0
"Steampunk Rally",0,1,0,0
"The U.S. Civil War",0,0,0,1
"Ninja Taisen",1,0,0,0
"Vaults",1,0,0,0
"Deus",0,0,1,0
"I Hate Zombies",1,0,0,0
"Doodle City",1,0,0,0
"Hamsterbacke",1,0,0,0
"Ciúb",0,1,0,0
"Temporum",0,1,0,0
"Super Motherload",0,0,1,0
"Mouse Guard: Swords & Strongholds",1,0,0,0
"Shadows over Normandie",0,0,1,0
"Co-Mix",1,0,0,0
"Holiday Fluxx",1,0,0,0
"BattleCON: Fate of Indines",1,0,0,0
"Masmorra de DADOS",1,0,0,0
"Smash Up: Munchkin",1,0,0,0
"Realm of Wonder",0,1,0,0
"Heroes",1,0,0,0
"Villannex",1,0,0,0
"Secret Moon",1,0,0,0
"Light Rail",1,0,0,0
"El Gaucho",0,1,0,0
"I, Spy",0,0,1,0
"Loop Inc.",0,1,0,0
"Musée",1,0,0,0
"Trickerion: Legends of Illusion",0,0,1,0
"Falling Sky: The Gallic Revolt Against Caesar",0,0,0,1
"Grand Prix",0,0,1,0
"One Night Ultimate Werewolf Daybreak",1,0,0,0
"Firefly: Shiny Dice",1,0,0,0
"Waterloo 1815: Fallen Eagles",0,0,0,1
"Yashima: Legend of the Kami Masters",0,0,1,0
"Cardline: Dinosaurs",1,0,0,0
"Cypher",1,0,0,0
"Carcassonne: Gold Rush",0,1,0,0
"Rolling Japan",1,0,0,0
"Patchwork",1,0,0,0
"Murano",0,0,1,0
"Tides of Infamy",0,1,0,0
"V-Commandos",0,0,0,1
"Monopoly: The Legend of Zelda",1,0,0,0
"XCOM: The Board Game",0,0,1,0
"Eminent Domain: Microcosm",1,0,0,0
"Eminent Domain: Battlecruisers",1,0,0,0
"Captain's Wager",1,0,0,0
"Star Wars: Armada",0,0,1,0
"Gaïa",1,0,0,0
"Coconuts Duo",1,0,0,0
"Abraca...what?",1,0,0,0
"Grog Island",0,0,1,0
"World of Yo-Ho",0,0,1,0
"Elysium",0,1,0,0
"Exoplanets",0,1,0,0
"Uruk II: Die Entwicklung Geht Weiter",1,0,0,0
"Munchkin Steampunk",1,0,0,0
"Star Wars: Imperial Assault",0,0,1,0
"SHH",1,0,0,0
"BUS",1,0,0,0
"King's Pouch",0,1,0,0
"Neptun",0,1,0,0
"Witness",1,0,0,0
"The Golden Ages",0,0,1,0
"Kryptos",1,0,0,0
"Ninja All-Stars",0,0,1,0
"Biblios Dice",1,0,0,0
"Roar-a-Saurus",1,0,0,0
"Fresh Fish",0,1,0,0
"Monstrous",1,0,0,0
"Roll For It! Deluxe Edition",1,0,0,0
"Monopoly Deal",1,0,0,0
"B-Sieged: Sons of the Abyss",0,0,1,0
"Airborne Commander",1,0,0,0
"ONUS! Rome Vs Carthage",0,1,0,0
"Mint Tin Pirates",1,0,0,0
"Mint Tin Aliens",1,0,0,0
"Wir sind das Volk!",0,0,0,1
"Dragonscroll",0,1,0,0
"Orcs Orcs Orcs",0,1,0,0
"Orongo",0,1,0,0
"Prohis",1,0,0,0
"Adventure Tours",0,1,0,0
"Melee",1,0,0,0
"Haru Ichiban",1,0,0,0
"KLASK",1,0,0,0
"Space Hulk (fourth edition)",0,1,0,0
"Liberty or Death: The American Insurrection",0,0,0,1
"Spike",0,1,0,0
"Spellcaster",1,0,0,0
"Mangrovia",0,0,1,0
"Beasty Bar",1,0,0,0
"Jolly Roger: The Game of Piracy & Mutiny",1,0,0,0
"Royals",0,1,0,0
"Matcha",1,0,0,0
"Meteor",1,0,0,0
"Dark Tales",1,0,0,0
"Bomb Squad Academy",1,0,0,0
"The Staufer Dynasty",0,0,1,0
"Hellweg westfalicus",0,1,0,0
"DragonFlame",1,0,0,0
"Bottom of the 9th",1,0,0,0
"Time of Soccer",0,0,1,0
"Artificium",0,1,0,0
"Spyfall",1,0,0,0
"Darkrock Ventures",0,1,0,0
"In Flanders Field",0,1,0,0
"Cubo",1,0,0,0
"House of Borgia",1,0,0,0
"Tramways",0,0,1,0
"Bounce-Off",1,0,0,0
"Prime Time",0,0,1,0
"Gingerdead House",1,0,0,0
"Bakerspeed",1,0,0,0
"San Juan (second edition)",0,1,0,0
"Richard I",0,1,0,0
"Skull Tales",1,0,0,0
"Antike II",0,0,1,0
"Web of Spies",0,1,0,0
"Wizards of the Wild",1,0,0,0
"Medina (second edition)",0,1,0,0
"Bellz!",1,0,0,0
"Sheep & Thief",1,0,0,0
"Ashes: Rise of the Phoenixborn",0,0,1,0
"Barony",0,1,0,0
"Magic: The Gathering – Arena of the Planeswalkers",0,1,0,0
"DC Comics Deck-Building Game: Teen Titans",0,0,1,0
"Terraforming Mars",0,0,1,0
"Grifters",1,0,0,0
"Saboteur: The Duel",1,0,0,0
"Project Dreamscape",1,0,0,0
"The World of Smog: On Her Majesty's Service",0,1,0,0
"Between Two Cities",1,0,0,0
"X-Men: Mutant Revolution",1,0,0,0
"Pandemonium",0,0,1,0
"Dragon Racer",0,0,1,0
"Love Letter: Batman",1,0,0,0
"Artifacts, Inc.",0,1,0,0
"Beyond Baker Street",1,0,0,0
"Kigi",1,0,0,0
"Epic PVP: Fantasy",1,0,0,0
"Rum & Bones",0,1,0,0
"Die Kutschfahrt zur Teufelsburg",1,0,0,0
"Race to the North Pole",0,1,0,0
"Smash Up: Pretty Pretty Smash Up",0,1,0,0
"Marvel Dice Masters: Age of Ultron",0,1,0,0
"London After Midnight",1,0,0,0
"Slaughterville",0,0,1,0
"Flick 'em Up!",1,0,0,0
"Stone Garden",0,0,1,0
"Letter Tycoon",1,0,0,0
"A Game of Thrones: The Card Game (Second Edition)",0,0,1,0
"Pixel Tactics Deluxe",0,1,0,0
"Pixel Tactics 4",0,1,0,0
"City of Spies: Estoril 1942",0,1,0,0
"Birds of a Feather",1,0,0,0
"How To Serve Man",0,1,0,0
"Pathfinder Adventure Card Game: Wrath of the Righteous – Base Set",0,0,1,0
"Roll Player",0,1,0,0
"Defenders of the Last Stand",0,0,1,0
"RESISTOR_",1,0,0,0
"Bright Future",0,0,1,0
"Noches de Sangre",0,1,0,0
"Love Letter: The Hobbit – The Battle of the Five Armies",1,0,0,0
"Sapiens",0,1,0,0
"Deep Sea Adventure",1,0,0,0
"L'osti d'jeu",0,1,0,0
"Vault Wars",0,1,0,0
"Scythe",0,0,1,0
"Haspelknecht",0,0,1,0
"Haithabu",0,0,1,0
"Splash!",1,0,0,0
"Raiders of the North Sea",0,0,1,0
"Dark Seas",0,1,0,0
"Solarius Mission",0,0,0,1
"Floating Market",0,1,0,0
"Blood Rage",0,0,1,0
"Centauri Saga",0,0,1,0
"DRCongo",0,0,1,0
"Wombat Rescue",0,1,0,0
"Among the Stars: Revival",1,0,0,0
"Atak Zombie",0,1,0,0
"Mars Attacks: Ten-Minute Takedown",1,0,0,0
"BoardGameGeek: The Card Game",1,0,0,0
"Dungeon of Fortune",1,0,0,0
"Vast: The Crystal Caverns",0,0,1,0
"12 Days of Christmas",1,0,0,0
"The Curse of the Black Dice",0,1,0,0
"Swords and Bagpipes",0,1,0,0
"Valeria: Card Kingdoms",0,1,0,0
"Don't Mess with Cthulhu",1,0,0,0
"Lost Woods",0,1,0,0
"Bad Medicine",1,0,0,0
"Jarl: The Vikings Tile-Laying Game",1,0,0,0
"The Foreign King",0,1,0,0
"Favor of the Pharaoh",0,1,0,0
"Doctor Panic",1,0,0,0
"Cosmic Run",1,0,0,0
"Spinderella",1,0,0,0
"Captain Sonar",0,1,0,0
"Pingo Pingo",1,0,0,0
"Starfighter",1,0,0,0
"The Big Book of Madness",0,0,1,0
"Hocus",1,0,0,0
"FUSE",1,0,0,0
"Entropy",1,0,0,0
"Argonauts",0,1,0,0
"Bad Bunnies",1,0,0,0
"Commissioned",0,1,0,0
"Vienna",1,0,0,0
"Cacao",0,1,0,0
"Flying Kiwis",1,0,0,0
"Gum Gum Machine",1,0,0,0
"Think Str8!",0,1,0,0
"Thieves!",1,0,0,0
"The Voyages of Marco Polo",0,0,1,0
"Drakon (fourth edition)",0,1,0,0
"Neanderthal",0,0,1,0
"Attila",1,0,0,0
"The Grizzled",1,0,0,0
"Discoveries",0,1,0,0
"Why First?",1,0,0,0
"Project: ELITE",1,0,0,0
"Posthuman",0,0,1,0
"Kraftwagen",0,0,1,0
"Best Treehouse Ever",1,0,0,0
"Bottlecap Vikings",1,0,0,0
"Crab Stack",1,0,0,0
"The Others",0,0,1,0
"Fairytale Gloom",0,1,0,0
"MammuZ",1,0,0,0
"Burgle Bros.",0,0,1,0
"Ascension: Dawn of Champions",1,0,0,0
"Da Luigi",0,1,0,0
"Bomarzo",0,1,0,0
"Unspeakable Words (Deluxe Edition)",1,0,0,0
"Dungeons & Dragons: Temple of Elemental Evil Board Game",0,1,0,0
"Exploding Kittens",1,0,0,0
"Schrödinger's Cats",1,0,0,0
"Exploding Kittens: NSFW Deck",1,0,0,0
"Champions of Midgard",0,0,1,0
"Broom Service",0,0,1,0
"Monster Trick",0,1,0,0
"Master Fox",1,0,0,0
"Kenjin",1,0,0,0
"My Village",0,0,1,0
"Porta Nigra",0,0,1,0
"Mombasa",0,0,0,1
"Mage Wars Academy",1,0,0,0
"Mmm!",1,0,0,0
"Dragoon",0,1,0,0
"Push a Monster",1,0,0,0
"Parfum",0,1,0,0
"Queen's Architect",0,1,0,0
"Karmaka",0,1,0,0
"Piratoons",1,0,0,0
"Among Nobles",0,0,1,0
"Monster My Neighbour",1,0,0,0
"Dungeon Busters",1,0,0,0
"Pirates of the 7 Seas",0,1,0,0
"Seven7s",1,0,0,0
"Above and Below",0,0,1,0
"Dead Man's Chest",1,0,0,0
"Dragon Punch",1,0,0,0
"Quartz",0,1,0,0
"Don't Turn Your Back",0,1,0,0
"Outfoxed",1,0,0,0
"Dragonwood",1,0,0,0
"Pixel Tactics 5",0,1,0,0
"Crossing",1,0,0,0
"Catan: Traveler – Compact Edition",0,0,1,0
"The King Is Dead",0,1,0,0
"Grimslingers",0,0,1,0
"Nevermore",0,1,0,0
"Leaving Earth",0,0,0,1
"Tales & Games: Little Red Riding Hood",1,0,0,0
"Träxx",1,0,0,0
"Council of 4",0,0,1,0
"The Great War",0,1,0,0
"Monarch",0,1,0,0
"Timeline Challenge",1,0,0,0
"Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill",0,1,0,0
"Ghostbusters: The Board Game",0,0,1,0
"Spit It Out!",1,0,0,0
"DC Comics Dice Masters: War of Light",0,1,0,0
"Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire",1,0,0,0
"Loopin' Chewie",1,0,0,0
"7 Wonders Duel",1,0,0,0
"Bring Your Own Book",0,1,0,0
"Empires: Age of Discovery",0,0,0,1
"Dark Dealings",1,0,0,0
"Dune: The Dice Game",0,0,1,0
"2GM Tactics",0,0,1,0
"The Red Dragon Inn 5",0,1,0,0
"King Chocolate",0,1,0,0
"Cauldron",0,0,1,0
"Telestrations After Dark",1,0,0,0
"Swamped",1,0,0,0
"Adorable Pandaring",1,0,0,0
"Gruff",0,1,0,0
"Lobotomy",0,0,0,1
"Superfight: The Loot Crate Deck",0,1,0,0
"Holmes: Sherlock & Mycroft",1,0,0,0
"Maze Racers",1,0,0,0
"Lignum",0,0,1,0
"Force of Will",1,0,0,0
"Daxu",1,0,0,0
"Waste Knights",0,0,0,1
"Gloomhaven",0,0,0,1
"10' to Kill",1,0,0,0
"Ylandyss",0,0,1,0
"Saloon Tycoon",0,1,0,0
"Legendary Encounters: A Predator Deck Building Game",0,1,0,0
"Ion: A Compound Building Game",0,1,0,0
"Apotheca",1,0,0,0
"New York 1901",0,1,0,0
"Mogul",0,1,0,0
"Mare Nostrum: Empires",0,0,1,0
"TROLL",1,0,0,0
"Wizards of the Wild: Deluxe Edition",1,0,0,0
"Boss Monster 2: The Next Level",1,0,0,0
"Pharaoh's Gulo Gulo",1,0,0,0
"Dawn of the Zeds (Third edition)",0,0,0,1
"Celestia",1,0,0,0
"Forbidden Stars",0,0,0,1
"Mottainai",1,0,0,0
"Lost Legacy: Third Chronicle – Sacred Grail & Staff of Dragons",1,0,0,0
"Valley of the Kings: Afterlife",0,1,0,0
"Rumpelstiltskin",1,0,0,0
"Trambahn",0,1,0,0
"The Undercity: An Iron Kingdoms Adventure Board Game",0,0,1,0
"W1815",1,0,0,0
"Bad Beets",1,0,0,0
"Titan Race",1,0,0,0
"Soulfall",0,1,0,0
"A Chaotic Life!",1,0,0,0
"Cuisine a la Card",0,1,0,0
"Salem",0,1,0,0
"The Village Crone",0,0,1,0
"Epic Card Game",0,1,0,0
"Vinhos Deluxe Edition",0,0,0,1
"Minerva",0,0,1,0
"The Lord of the Rings: Journey to Mordor",1,0,0,0
"Behind the Throne",1,0,0,0
"Deck Building: The Deck Building Game",1,0,0,0
"Meow",1,0,0,0
"504",0,0,1,0
"Food Chain Magnate",0,0,0,1
"Three Cheers for Master",0,1,0,0
"Pillars of Eternity: Lords of the Eastern Reach",0,0,1,0
"Hit Z Road",0,1,0,0
"The Lamps Are Going Out",0,0,0,1
"Dale of Merchants",0,1,0,0
"Zombicide: Black Plague",0,0,0,1
"Odyssey: Wrath of Poseidon",1,0,0,0
"Tides of Time",1,0,0,0
"Fleet Wharfside",1,0,0,0
"One Night Revolution",1,0,0,0
"Explorers of the North Sea",0,1,0,0
"Quadropolis",0,1,0,0
"Thrash'n Roll",0,0,1,0
"Rights",1,0,0,0
"Isle of Skye: From Chieftain to King",0,1,0,0
"Hoplomachus: Origins",1,0,0,0
"Xenon Profiteer",1,0,0,0
"Automania",0,0,1,0
"Mafia de Cuba",1,0,0,0
"Scoundrel Society",0,1,0,0
"Ninja Camp",1,0,0,0
"Cat Box",1,0,0,0
"Rattle, Battle, Grab the Loot",0,1,0,0
"The Manhattan Project: Energy Empire",0,0,1,0
"Overseers",0,1,0,0
"The Little Prince: Rising to the Stars",1,0,0,0
"Assassinorum: Execution Force",1,0,0,0
"Mission: Red Planet (Second Edition)",0,0,1,0
"Dadaocheng",0,1,0,0
"Die Legenden von Andor: Chada & Thorn",0,1,0,0
"Survive: Space Attack!",0,1,0,0
"Ekö",0,1,0,0
"The Manhattan Project: Chain Reaction",0,1,0,0
"Frostgrave",0,0,1,0
"IKI",0,0,1,0
"Samara",0,1,0,0
"WWE Superstar Showdown",0,0,1,0
"Ice Cool",1,0,0,0
"Terrible Monster",1,0,0,0
"Shuffle Heroes",1,0,0,0
"13 Days: The Cuban Missile Crisis",0,1,0,0
"Raptor",1,0,0,0
"Signorie",0,0,1,0
"Bang! The Dice Game: The Walking Dead",1,0,0,0
"Karnivore Koala",1,0,0,0
"Warehouse 51",0,1,0,0
"They Come Unseen",0,0,0,1
"Haleakala",0,1,0,0
"A Feast for Odin",0,0,1,0
"Smash Up: It's Your Fault!",0,1,0,0
"Burger Boss",0,0,1,0
"Achaia",0,0,1,0
"The Last Spike",0,1,0,0
"Marvel Dice Masters: The Amazing Spider-Man",0,1,0,0
"Rush & Bash",1,0,0,0
"Apocalypse Chaos",0,1,0,0
"Small Star Empires",1,0,0,0
"SCAPE",1,0,0,0
"A Study in Emerald (second edition)",0,1,0,0
"London Dread",0,0,1,0
"Gwent: Monsters and Scoia'tael",1,0,0,0
"100 Swords: The Red Dragon's Dungeon",1,0,0,0
"Adventure Time Fluxx",1,0,0,0
"Batman Fluxx",1,0,0,0
"World's Fair 1893",0,1,0,0
"Side Quest",0,0,1,0
"Spheres of Influence: Struggle for Global Supremacy",0,0,1,0
"Unusual Suspects",1,0,0,0
"Lunarchitects",0,1,0,0
"Star Trek: Five-Year Mission",0,1,0,0
"Bruti",0,1,0,0
"Vs System 2PCG: The Marvel Battles",0,1,0,0
"Codenames",1,0,0,0
"Push It",1,0,0,0
"BATTALIA: The Creation",0,0,0,1
"The Great Dinosaur Rush",0,1,0,0
"Unfair",0,0,0,1
"Dojo Kun",0,0,1,0
"Wonky",1,0,0,0
"One Deck Dungeon",0,1,0,0
"Cthulhu Realms",0,1,0,0
"Bretagne",0,0,1,0
"Rome: City of Marble",0,0,1,0
"Stronghold (2nd edition)",0,0,1,0
"Dice City",0,1,0,0
"Risk: Game of Thrones",0,0,0,1
"Arcadia Quest: Inferno",0,0,1,0
"Tail Feathers",0,0,1,0
"Stellar Conflict",1,0,0,0
"The Producer: 1940-1944",0,0,0,1
"JurassAttack!",1,0,0,0
"Avalanche at Yeti Mountain",1,0,0,0
"Agility",0,1,0,0
"Virus!",1,0,0,0
"Siggil",1,0,0,0
"Expo 1906",0,0,1,0
"Rolling America",1,0,0,0
"OctoDice",1,0,0,0
"Warhammer: Age of Sigmar",0,0,0,1
"The 7th Continent",0,0,0,1
"Elfenroads",0,0,1,0
"Zena 1814",0,0,1,0
"Shakespeare",0,0,1,0
"Exceed: Red Horizon – Reese & Heidi vs. Vincent & Nehtali",1,0,0,0
"Carcassonne: Star Wars",0,1,0,0
"Tumult Royale",0,1,0,0
"Steam Time",0,0,1,0
"The Bloody Inn",0,1,0,0
"Game of Trains",1,0,0,0
"Evil Genius: Deathray",0,1,0,0
"Automobiles",0,0,1,0
"Dreamwell",0,1,0,0
"Teenage Mutant Ninja Turtles: Shadows of the Past",0,0,1,0
"Mighty Monsters",0,1,0,0
"Munchkin: The Nightmare Before Christmas",0,0,1,0
"Tiny Epic Western",0,1,0,0
"Kitty Paw",1,0,0,0
"Ponzi Scheme",0,0,1,0
"Joraku",0,1,0,0
"Lutèce",0,0,1,0
"One Night Ultimate Vampire",1,0,0,0
"Potion Explosion",0,1,0,0
"Crimson Creek",0,0,1,0
"Pocket Invaders",1,0,0,0
"Wrath of Dragons",1,0,0,0
"Brick Party",1,0,0,0
"Council of Blackthorn",0,0,1,0
"Burano",0,0,1,0
"BrilliAnts",0,0,1,0
"Fury of Dracula (third edition)",0,0,0,1
"KUMO Hogosha",1,0,0,0
"Mysterium",0,1,0,0
"Completto",1,0,0,0
"Cornwall",1,0,0,0
"Team Play",1,0,0,0
"Dr. Eureka",1,0,0,0
"Mint Tin Mini Apocalypse",1,0,0,0
"Taverna",0,0,1,0
"Hack Trick",1,0,0,0
"CVlizations",0,1,0,0
"Peloponnes Card Game",0,1,0,0
"Warhammer Quest: The Adventure Card Game",0,1,0,0
"Snowblind: Race for the Pole",0,1,0,0
"Masmorra: Dungeons of Arcadia",0,1,0,0
"Runebound (Third Edition)",0,0,0,1
"Beasty Bar: New Beasts in Town",1,0,0,0
"The Pursuit of Happiness",0,0,1,0
"Pi mal Pflaumen",0,1,0,0
"The Prodigals Club",0,0,1,0
"Inhabit the Earth",0,0,1,0
"Kodama: The Tree Spirits",0,1,0,0
"Tatsu",0,1,0,0
"3 sind eine zu viel!",1,0,0,0
"Gipfelstürmer",1,0,0,0
"Portal of Heroes",0,1,0,0
"Through the Ages: A New Story of Civilization",0,0,0,1
"Germania Magna: Border in Flames",0,1,0,0
"Antarctica",0,0,1,0
"Cardline: Marvel",1,0,0,0
"Carcassonne: Over Hill and Dale",0,1,0,0
"BANG! The Duel",1,0,0,0
"Dingo's Dreams",1,0,0,0
"Histrio",0,1,0,0
"Evolution: Climate",0,0,1,0
"Treasure Hunter",0,1,0,0
"AYA",1,0,0,0
"Hoax (second edition)",1,0,0,0
"Agent Decker",0,0,1,0
"Star Trek: Frontiers",0,0,1,0
"Thief's Market",0,1,0,0
"Rome: Rise to Power",0,1,0,0
"Skyliners",0,1,0,0
"M.U.L.E. The Board Game",0,0,1,0
"Star Realms: Colony Wars",1,0,0,0
"Watson & Holmes",0,0,1,0
"DC Comics Dice Masters: World's Finest",0,1,0,0
"Grand Austria Hotel",0,0,1,0
"Hengist",1,0,0,0
"Qwinto",1,0,0,0
"Morocco",0,1,0,0
"Adventure Land",0,1,0,0
"Karuba",0,1,0,0
"Spookies",1,0,0,0
"Factory Funner",0,1,0,0
"Viticulture Essential Edition",0,0,1,0
"A Game of Gnomes",0,0,1,0
"Dice Drivin'",1,0,0,0
"Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set",0,1,0,0
"Deep Space D-6",1,0,0,0
"Dungeons & Dragons Dice Masters: Faerûn Under Siege",0,1,0,0
"Timeline: Star Wars",1,0,0,0
"Oh My Goods!",1,0,0,0
"Risk: Star Wars Edition",0,1,0,0
"Firefly Fluxx",1,0,0,0
"Aloha Pioha",1,0,0,0
"Perfect Alibi",0,1,0,0
"ManaSurge",0,1,0,0
"Justice League: Hero Dice – Batman",1,0,0,0
"Justice League: Hero Dice – Superman",1,0,0,0
"Mega Civilization",0,0,0,1
"Ave Roma",0,0,1,0
"Spaceteam",1,0,0,0
"Dead Last",0,0,1,0
"In the Name of Odin",0,1,0,0
"Wings for the Baron (second edition)",1,0,0,0
"Greedy Greedy Goblins",0,1,0,0
"Liguria",0,1,0,0
"Ascension: Dreamscape",0,1,0,0
"Keep",1,0,0,0
"Anachrony",0,0,1,0
"Loot N Run",1,0,0,0
"Minecraft Card Game?",0,1,0,0
"Die fiesen 7",1,0,0,0
"Tavarua",0,1,0,0
"Burger Up",1,0,0,0
"Healthy Heart Hospital",0,0,1,0
"Mythic Battles: Pantheon",0,0,1,0
"4 Gods",1,0,0,0
"The Dresden Files Cooperative Card Game",1,0,0,0
"Here, Kitty, Kitty!",1,0,0,0
"Marvel Dice Masters: Civil War",1,0,0,0
"Star Wars: Rebellion",0,0,0,1
"Covert",0,0,1,0
"The Horus Heresy: Betrayal at Calth",1,0,0,0
"Quests of Valeria",0,1,0,0
"Pathfinder Adventure Card Game: Mummy's Mask – Base Set",0,0,1,0
"Nerdy Inventions",1,0,0,0
"Taluva Deluxe",0,1,0,0
"Draconis Invasion",0,0,1,0
"Avignon: A Clash of Popes",1,0,0,0
"Complots",1,0,0,0
"Ravenous River",1,0,0,0
"Topoum",0,0,1,0
"Simon's Cat Card Game",1,0,0,0
"Secret Hitler",0,1,0,0
"Incómodos Invitados",0,0,1,0
"Alienation",1,0,0,0
"Sea of Clouds",0,1,0,0
"Tales & Games: The Pied Piper",1,0,0,0
"Red Flags",1,0,0,0
"Cavern Tavern",0,0,1,0
"Mi Tierra: New Era",0,0,1,0
"Saltlands",0,0,1,0
"Yeti",0,1,0,0
"Starving Artists",0,1,0,0
"Virus",0,0,1,0
"XenoShyft: Dreadmire",0,1,0,0
"Munchkin Marvel",0,0,1,0
"The Butterfly Garden",0,1,0,0
"Tyrants of the Underdark",0,1,0,0
"100 Swords: The Blue Mammoth's Dungeon",1,0,0,0
"Zany Penguins",1,0,0,0
"My First Stone Age",1,0,0,0
"West of Africa",0,0,1,0
"Kerala",1,0,0,0
"Halt mal kurz: Das Känguru-Spiel",1,0,0,0
"Skull King: Das Würfelspiel",1,0,0,0
"Aeon's End",0,1,0,0
"Via Nebula",0,1,0,0
"Archaeology: The New Expedition",1,0,0,0
"The Walking Dead: All Out War",0,0,1,0
"Twilight Squabble",1,0,0,0
"North American Railways",0,0,1,0
"Leo",1,0,0,0
"Micro Robots",1,0,0,0
"Animals on Board",1,0,0,0
"Teenage Mutant Ninja Turtles Dice Masters",0,1,0,0
"Dale of Merchants 2",0,1,0,0
"Bear Valley",1,0,0,0
"Imhotep",0,1,0,0
"Ulm",0,0,1,0
"Touria",0,1,0,0
"Imagine",1,0,0,0
"Exposed",0,1,0,0
"Thunder & Lightning",0,1,0,0
"Dynasties: Heirate & Herrsche",0,0,1,0
"The Castles of Burgundy: The Card Game",0,1,0,0
"Knit Wit",1,0,0,0
"Rhodes",0,0,1,0
"Odin's Ravens (second edition)",1,0,0,0
"Meeple War",0,1,0,0
"Too Many Bones",0,0,1,0
"Pandemic: Reign of Cthulhu",0,1,0,0
"Matryoshka",1,0,0,0
"Control",1,0,0,0
"SOL",0,1,0,0
"Sushi Go Party!",1,0,0,0
"America",0,1,0,0
"Vikings on Board",0,1,0,0
"Bubblee Pop",1,0,0,0
"Risky Adventure",0,1,0,0
"World Monuments",0,1,0,0
"Dungeon Time",0,1,0,0
"Cry Havoc",0,0,1,0
"51st State: Master Set",0,0,1,0
"The Goonies: Adventure Card Game",0,1,0,0
"Go Cuckoo!",1,0,0,0
"Multiuniversum",0,1,0,0
"Nightmarium",1,0,0,0
"Martians: A Story of Civilization",0,0,0,1
"Final Touch",1,0,0,0
"Broom Service: The Card Game",1,0,0,0
"Days of Ire: Budapest 1956",0,0,1,0
"Fight for Olympus",1,0,0,0
"The Colonists",0,0,0,1
"Oceanos",0,1,0,0
"The Last Friday",0,0,1,0
"Colony",0,1,0,0
"Coal Baron: The Great Card Game",0,0,1,0
"Camel Up Cards",0,1,0,0
"Revenge of the Dictators",0,0,1,0
"Dead of Winter: The Long Night",0,0,1,0
"Junk Art",1,0,0,0
"Watchmen of Destiny",0,1,0,0
"Dice Stars",1,0,0,0
"Chariot Race",0,1,0,0
"Port Royal Unterwegs!",1,0,0,0
"Spyfall 2",1,0,0,0
"Master of Orion: The Board Game",0,1,0,0
"Dwar7s Fall",0,1,0,0
"Dastardly Dirigibles",0,1,0,0
"Neolithic",0,1,0,0
"Android: Mainframe",1,0,0,0
"The Oracle of Delphi",0,0,1,0
"Escape the Room: Mystery at the Stargazer's Manor",0,0,1,0
"Joking Hazard",0,0,1,0
"Bohemian Villages",1,0,0,0
"The Red Dragon Inn: Battle for Greyport",0,0,1,0
"Agamemnon",1,0,0,0
"Star Trek Panic",0,0,1,0
"Great Western Trail",0,0,0,1
"Jórvík",0,0,1,0
"The Dragon & Flagon",0,1,0,0
"Star Trek: Ascendancy",0,0,0,1
"Mistfall: Heart of the Mists",0,0,1,0
"Deathwatch: Overkill",1,0,0,0
"Costa Rica",0,1,0,0
"Kharnage",1,0,0,0
"Attack on Titan: Deck-Building Game",0,0,1,0
"Rick and Morty: Total Rickall Card Game",1,0,0,0
"HMS Dolores",1,0,0,0
"Mystic Vale",0,1,0,0
"Happy Salmon",1,0,0,0
"Santorini",1,0,0,0
"Mask of Anubis",0,1,0,0
"Not Alone",0,1,0,0
"Dream Home",0,1,0,0
